date,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm h,Mean Wind SpeedKm h,Max Gust SpeedKm h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-8-27,29,27,24,26,24,21,91,84,76,1013,1011,1010,16,15,3,23,5,26,8,4,Rain-Thunderstorm,332
2015-8-28,33,29,26,25,23,22,91,72,52,1013,1012,1010,16,16,16,23,9,29,0,5,,24
2015-8-29,32,29,26,23,22,22,85,71,56,1013,1012,1010,16,16,16,34,14,42,0,3,,56
2015-8-30,33,29,26,23,23,22,79,68,56,1013,1012,1010,16,16,14,27,15,35,0,3,,40
2015-8-31,33,29,26,24,23,23,85,72,59,1013,1011,1010,16,16,16,29,10,40,,4,,19
2015-9-1,32,29,26,24,23,22,91,75,59,1011,1010,1008,16,16,13,23,12,29,3,3,Rain,333
2015-9-2,31,28,24,25,24,22,94,83,72,1012,1010,1009,16,16,16,21,8,26,,4,Rain,159
2015-9-3,27,26,24,26,23,22,100,93,85,1013,1012,1010,16,14,0,29,9,39,108,7,Rain-Thunderstorm,89
2015-9-4,32,27,22,24,23,22,100,80,59,1012,1011,1009,16,16,16,29,8,39,,4,Rain-Thunderstorm,53
2015-9-5,32,28,24,23,22,21,87,70,52,1012,1010,1009,16,16,16,24,7,35,0,3,,66
2015-9-6,32,28,25,23,23,22,85,71,56,1012,1011,1009,16,16,16,26,9,34,0,2,,106
2015-9-7,32,29,26,25,24,23,91,80,68,1014,1012,1011,16,16,13,19,6,24,1,5,Rain,71
2015-9-8,32,29,26,24,23,22,85,72,59,1013,1012,1010,16,16,16,21,10,26,0,4,,312
2015-9-9,33,29,26,25,23,22,84,70,56,1011,1010,1008,16,16,16,29,11,35,,3,,318
2015-9-10,32,29,26,25,24,24,90,74,55,1011,1009,1008,16,16,16,21,6,26,4,4,,136
2015-9-11,30,28,25,26,24,23,100,88,74,1012,1010,1009,16,11,0,26,13,34,164,7,Fog-Rain-Thunderstorm,58
2015-9-12,32,28,25,25,24,23,96,84,62,1013,1011,1010,16,13,2,21,8,24,121,6,Rain-Thunderstorm,54
2015-9-13,31,29,26,26,24,22,94,83,68,1015,1013,1011,16,12,2,34,8,39,48,6,Rain,76
2015-9-14,32,29,26,24,22,21,90,72,55,1014,1013,1012,16,16,10,35,14,48,0,4,Rain,47
2015-9-15,31,28,25,24,23,23,96,78,55,1015,1014,1013,16,15,8,32,11,42,30,6,Rain,55
2015-9-16,32,29,26,23,22,21,76,66,46,1017,1015,1014,16,16,16,29,13,39,,4,,53
2015-9-17,32,28,24,22,21,21,82,65,44,1016,1014,1012,16,16,16,32,13,39,0,3,,41
2015-9-18,32,29,26,22,21,20,77,64,48,1014,1012,1010,16,16,16,35,16,48,,3,,63
2015-9-19,33,29,26,22,22,21,79,64,46,1013,1011,1010,16,16,16,37,14,45,0,3,,54
2015-9-20,33,30,27,23,22,22,76,66,46,1013,1012,1010,16,16,16,39,16,50,0,4,,62
2015-9-21,32,30,27,24,23,22,79,68,51,1013,1012,1010,16,16,16,37,18,47,1,4,Rain,58
2015-9-22,33,30,27,23,22,21,74,64,46,1013,1012,1010,16,16,16,39,21,50,0,3,,64
2015-9-23,32,29,26,22,22,21,81,65,50,1013,1011,1010,16,16,16,32,13,42,0,5,,51
2015-9-24,32,29,26,23,22,21,79,66,52,1013,1011,1010,16,16,11,35,13,42,,4,,57
2015-9-25,32,29,27,22,21,21,71,64,48,1015,1013,1011,16,16,16,40,18,53,,5,,56
2015-9-26,30,28,26,22,21,21,74,66,59,1016,1014,1013,16,16,16,40,19,56,,6,Rain,60
2015-9-27,31,28,26,22,21,19,81,70,50,1016,1015,1013,16,16,10,45,19,61,,6,Rain,56
2015-9-28,31,28,26,21,20,19,74,62,44,1015,1014,1013,16,16,16,40,23,53,,6,,57
2015-9-29,31,28,26,22,21,19,81,65,50,1015,1014,1012,16,16,14,39,18,52,,5,Rain,57
2015-9-30,31,28,24,21,19,19,79,61,43,1015,1013,1012,16,16,16,35,19,45,,4,Rain,47
2015-10-1,30,27,24,22,20,19,79,67,47,1014,1012,1010,16,16,14,34,14,45,1,4,Rain,31
2015-10-2,31,27,23,20,18,17,84,62,41,1011,1009,1007,16,16,16,35,11,50,0,3,,360
2015-10-3,31,27,23,20,18,18,71,60,43,1011,1009,1008,16,16,16,35,14,50,0,2,,26
2015-10-4,31,28,25,23,21,20,79,68,52,1010,1008,1007,16,16,16,32,14,39,0,5,,22
2015-10-5,30,28,26,23,21,18,83,71,55,1009,1007,1006,16,16,16,32,14,40,0,6,,359
2015-10-6,30,27,24,19,18,16,74,59,34,1009,1008,1006,16,16,14,34,18,47,,3,Rain,2
2015-10-7,31,26,22,20,19,18,82,63,38,1011,1008,1007,16,16,11,34,13,47,,4,Rain,14
2015-10-8,31,27,22,21,19,18,81,64,47,1014,1012,1010,16,16,16,24,8,32,0,4,,17
2015-10-9,33,29,24,22,21,21,79,64,42,1017,1015,1013,16,16,16,27,10,34,0,3,,36
2015-10-10,33,29,24,23,21,21,79,65,44,1018,1016,1015,16,16,16,26,8,34,0,2,,38
2015-10-11,33,29,26,24,23,22,82,69,48,1017,1016,1014,16,16,16,24,10,27,0,3,,28
2015-10-12,29,27,25,25,23,22,91,84,70,1015,1013,1012,16,12,2,14,5,24,43,6,Rain,332
2015-10-13,31,27,24,23,22,20,91,73,57,1013,1012,1011,16,16,16,23,10,29,1,5,,8
2015-10-14,31,28,25,22,21,20,79,68,50,1014,1012,1011,16,16,16,24,8,35,,4,,8
2015-10-15,30,27,23,23,22,21,94,76,54,1016,1014,1013,16,15,10,24,11,34,3,4,Rain,2
2015-10-16,32,28,24,23,22,20,82,69,48,1017,1015,1014,16,16,16,26,13,35,0,4,,16
2015-10-17,32,29,26,24,23,23,90,76,58,1017,1016,1014,16,16,11,29,10,47,5,5,Rain,60
2015-10-18,32,29,26,23,22,20,81,68,53,1018,1016,1014,16,16,16,26,14,32,0,3,,61
2015-10-19,33,28,24,22,21,19,79,63,38,1018,1017,1015,16,16,16,26,14,34,0,3,,50
2015-10-20,31,28,24,24,22,19,94,74,48,1019,1017,1016,16,15,6,34,8,42,19,5,Rain,45
2015-10-21,33,28,23,23,22,20,97,69,42,1017,1016,1014,16,16,8,26,10,35,,3,Rain,52
2015-10-22,32,28,25,22,21,19,84,66,42,1016,1014,1012,16,16,16,27,11,40,0,3,,31
2015-10-23,31,27,23,21,19,18,76,62,38,1015,1013,1011,16,16,16,26,10,35,0,2,,13
2015-10-24,30,27,24,21,21,18,82,68,49,1013,1012,1009,16,16,16,23,11,26,0,3,,318
2015-10-25,31,26,21,22,20,18,84,69,40,1013,1011,1009,16,16,16,24,8,27,0,3,,300
2015-10-26,32,28,24,23,21,18,100,68,36,1014,1012,1010,16,15,8,26,11,39,0,4,Rain,358
2015-10-27,30,27,23,23,21,17,100,71,41,1016,1014,1013,16,16,10,39,16,45,3,5,Rain,38
2015-10-28,31,28,26,20,19,18,71,58,35,1016,1014,1012,16,16,16,40,19,48,0,2,,50
2015-10-29,31,27,22,22,21,19,87,68,48,1015,1014,1013,16,16,16,21,8,26,0,3,,281
2015-10-30,33,29,24,23,22,21,82,67,41,1016,1015,1013,16,16,16,26,8,32,0,3,,50
2015-10-31,31,28,26,24,23,22,89,77,63,1017,1015,1014,16,14,3,24,5,27,14,5,Rain-Thunderstorm,99
2015-11-1,31,28,26,23,22,22,82,72,50,1016,1015,1014,16,16,16,19,9,24,0,4,,116
2015-11-2,31,28,25,23,22,21,82,70,46,1016,1015,1013,16,16,10,19,9,26,1,4,Rain,107
2015-11-3,32,28,24,22,20,19,77,61,40,1016,1015,1014,16,16,16,32,16,40,0,4,,55
2015-11-4,31,28,24,22,20,18,79,61,38,1017,1016,1014,16,16,16,35,20,47,,3,Rain,58
2015-11-5,31,27,24,22,21,20,84,69,46,1018,1016,1015,16,16,14,34,19,45,3,4,Rain,61
2015-11-6,31,28,25,21,20,18,74,61,44,1019,1017,1016,16,16,13,35,18,50,1,3,Rain,61
2015-11-7,30,27,24,23,21,19,88,68,52,1019,1017,1015,16,16,8,40,22,53,1,5,Rain,58
2015-11-8,31,28,24,22,19,18,82,62,43,1018,1017,1015,16,16,16,39,24,50,1,4,Rain,55
2015-11-9,31,27,23,22,21,19,91,68,42,1018,1016,1014,16,16,14,35,21,45,5,5,Rain,58
2015-11-10,29,27,25,22,20,19,79,65,54,1020,1018,1016,16,16,14,35,24,50,3,4,Rain,59
2015-11-11,30,28,25,21,20,19,69,63,50,1020,1019,1017,16,16,16,34,24,50,0,3,,57
2015-11-12,30,28,25,21,19,19,74,63,47,1019,1017,1015,16,16,14,40,25,58,,4,Rain,61
2015-11-13,30,26,22,21,20,19,90,67,50,1018,1016,1015,16,16,10,40,22,52,9,5,Rain,60
2015-11-14,29,26,22,20,18,17,84,62,41,1018,1017,1015,16,16,16,34,27,52,3,4,Rain,62
2015-11-15,31,28,25,20,18,17,71,57,41,1019,1017,1015,16,16,16,42,24,50,,4,,67
2015-11-16,31,27,23,19,18,17,71,60,42,1017,1015,1013,16,16,16,24,10,37,0,2,,66
2015-11-17,29,24,21,21,19,17,90,73,41,1016,1015,1014,16,16,16,19,8,29,1,4,Rain,38
2015-11-18,31,26,22,21,20,18,84,66,43,1015,1014,1012,16,16,16,32,14,39,0,2,,54
2015-11-19,30,27,24,23,22,21,96,81,59,1013,1012,1011,16,15,11,27,9,37,30,7,Rain,44
2015-11-20,26,24,23,24,23,21,100,92,82,1014,1012,1011,16,12,2,26,10,35,221,7,Rain,107
2015-11-21,28,26,23,25,23,22,100,86,67,1013,1012,1009,16,14,2,29,18,39,15,7,Rain,175
2015-11-22,27,26,24,25,24,23,100,93,79,1011,1010,1008,16,12,2,29,10,35,89,7,Rain,183
2015-11-23,26,24,23,26,23,22,100,94,84,1012,1010,1008,16,12,2,26,10,35,90,7,Rain,202
2015-11-24,28,26,23,22,21,19,87,75,62,1014,1012,1010,16,16,16,23,10,29,0,6,,8
2015-11-25,29,27,24,22,21,19,85,73,57,1016,1014,1012,16,16,14,35,18,48,,6,Rain,22
2015-11-26,28,26,24,22,22,21,89,82,72,1016,1015,1014,16,16,8,35,19,48,6,6,Rain,47
2015-11-27,29,27,24,22,21,19,85,71,57,1018,1016,1014,16,16,10,37,23,52,1,5,Rain,58
2015-11-28,29,27,24,21,19,16,76,63,41,1019,1017,1015,16,16,16,40,24,58,1,4,Rain,47
2015-11-29,29,27,24,21,19,18,83,66,47,1019,1017,1015,16,16,16,40,21,58,,4,Rain,58
2015-11-30,29,27,25,20,18,17,71,61,41,1019,1018,1016,16,16,13,37,22,50,,3,Rain,61
2015-12-1,29,27,23,19,18,16,71,58,38,1020,1018,1016,16,16,16,29,17,42,,3,Rain,60
2015-12-2,28,26,23,21,19,18,79,68,49,1020,1019,1017,16,16,14,34,17,48,5,5,Rain,54
2015-12-3,29,27,23,19,18,17,76,62,41,1020,1019,1017,16,16,16,34,17,40,,3,,60
2015-12-4,30,27,23,19,18,16,74,61,47,1020,1019,1017,16,16,16,26,16,40,0,3,,55
2015-12-5,29,26,23,20,19,19,79,67,55,1021,1019,1017,16,16,11,27,15,35,,4,Rain,58
2015-12-6,29,26,23,20,19,17,79,65,51,1021,1019,1017,16,16,16,27,10,35,0,4,,52
2015-12-7,28,25,22,19,19,17,84,68,51,1022,1020,1017,16,16,3,24,7,29,,4,,10
2015-12-8,28,25,22,20,19,18,79,69,58,1021,1020,1017,16,16,16,27,13,34,1,5,,28
2015-12-9,29,26,23,21,19,17,74,63,51,1021,1019,1017,16,16,16,39,21,56,,4,,50
2015-12-10,29,27,24,22,19,17,74,63,51,1020,1019,1016,16,16,16,40,23,52,,4,Rain,60
2015-12-11,29,26,22,21,20,18,84,71,58,1020,1018,1016,16,16,16,24,10,34,,3,,52
2015-12-12,30,26,22,21,20,19,90,73,55,1019,1016,1014,16,16,16,21,9,26,0,3,,344
2015-12-13,28,24,20,22,21,19,90,80,69,1017,1016,1014,16,16,16,19,7,23,,3,,297
2015-12-14,28,24,19,22,20,18,90,76,62,1016,1015,1013,16,16,16,21,8,24,,3,,346
2015-12-15,30,27,23,21,19,18,87,69,51,1017,1015,1014,16,16,16,34,15,47,,3,,51
2015-12-16,29,27,24,20,18,16,74,61,47,1018,1016,1014,16,16,16,40,19,50,,3,Rain,61
2015-12-17,28,26,23,20,18,16,74,66,58,1020,1018,1016,16,16,16,40,25,56,,4,Rain,65
2015-12-18,28,26,22,20,19,17,74,65,55,1020,1019,1017,16,16,3,47,24,58,1,6,Rain,58
2015-12-19,28,25,22,19,18,16,79,65,51,1022,1020,1018,16,15,6,47,31,61,3,5,Rain,57
2015-12-20,29,26,23,18,17,15,73,60,46,1022,1020,1018,16,16,13,50,31,63,,5,Rain,64
2015-12-21,29,26,23,19,18,17,69,60,51,1021,1019,1017,16,16,16,42,23,53,,3,,60
2015-12-22,29,27,23,21,19,18,82,70,58,1019,1017,1015,16,16,11,37,18,52,,4,Rain,59
2015-12-23,29,26,22,21,19,18,84,71,58,1019,1016,1015,16,16,16,26,13,39,,3,Rain,51
2015-12-24,28,24,21,21,19,19,90,74,58,1018,1016,1015,16,16,10,32,13,39,,4,Rain,32
2015-12-25,28,25,22,21,19,17,79,67,55,1019,1017,1015,16,16,10,34,15,47,1,3,Rain,45
2015-12-26,28,26,23,22,20,18,87,74,60,1020,1017,1016,16,14,3,37,24,52,23,6,Rain,52
2015-12-27,28,26,23,21,19,17,74,68,62,1017,1015,1013,16,16,8,39,22,52,,4,Rain,64
2015-12-28,28,26,23,21,19,19,84,71,58,1015,1013,1011,16,16,16,24,11,27,,5,,57
2015-12-29,29,25,20,21,19,17,93,74,55,1014,1012,1010,16,16,16,29,9,42,0,2,,324
2015-12-30,28,24,20,19,18,18,84,71,58,1017,1015,1013,16,16,16,29,13,39,0,2,,13
2015-12-31,27,24,20,19,18,18,84,71,58,1019,1017,1016,16,16,11,27,9,34,0,3,,317
