date,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm h,Mean Wind SpeedKm h,Max Gust SpeedKm h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-8-2,25,20,15,13,10,5,77,57,28,1027,1021,1003,19,14,10,45,11,48,19,4,Rain-Thunderstorm,25
2015-8-3,26,19,13,12,10,6,88,60,28,1027,1021,1004,19,11,8,39,11,,0,4,,44
2015-8-4,25,19,14,12,10,8,77,60,34,1028,1022,1006,16,11,6,37,10,,0,4,,39
2015-8-5,26,20,15,13,11,8,77,61,32,1029,1024,1005,24,12,3,52,11,64,260,6,Rain-Thunderstorm,358
2015-8-6,26,20,14,13,10,4,82,58,27,1030,1023,1005,24,15,10,32,10,,0,2,,64
2015-8-7,25,20,15,11,9,7,77,54,32,1028,1023,1006,24,15,6,34,11,37,70,4,Rain-Thunderstorm,106
2015-8-8,25,19,13,12,11,7,82,62,32,1030,1024,1006,24,13,6,29,11,,32,4,Rain-Thunderstorm,86
2015-8-9,27,20,14,11,9,5,82,53,24,1029,1023,1005,24,18,13,37,10,,0,6,,40
2015-8-10,27,20,14,11,8,4,77,52,24,1028,1022,1004,24,16,10,35,11,,0,4,,41
2015-8-11,24,18,12,12,9,5,82,55,31,1028,1022,1006,24,14,10,37,13,34,19,4,Rain-Thunderstorm,33
2015-8-12,24,19,14,11,8,5,72,55,31,1029,1023,1008,24,19,11,39,18,48,0,5,,27
2015-8-13,23,18,13,13,9,7,77,60,38,1029,1024,1008,24,16,10,27,13,37,44,6,Rain-Thunderstorm,352
